Assessor Book,Assessor Page,Assessor Parcel,# of Accessory Dwelling Units
2264.0,4.0,011,1.0
2671.0,9.0,013,1.0
2531.0,28.0,004,1.0
2343.0,15.0,009,2.0
2322.0,3.0,049,1.0
5074.0,4.0,019,1.0
2694.0,13.0,002,1.0
5047.0,6.0,001,1.0
5587.0,16.0,021,1.0
2254.0,35.0,027,1.0
5214.0,6.0,009,1.0
7426.0,11.0,031,1.0
5060.0,31.0,014,1.0
5690.0,4.0,021,1.0
5055.0,25.0,031,1.0
2156.0,18.0,020,1.0
5124.0,23.0,023,1.0
2423.0,33.0,027,1.0
5065.0,21.0,004,1.0
2120.0,23.0,007,1.0
5514.0,8.0,036,1.0
2317.0,7.0,036,1.0
4246.0,18.0,006,1.0
4244.0,26.0,025,1.0
4311.0,7.0,027,1.0
2130.0,20.0,005,1.0
2511.0,21.0,003,1.0
6004.0,32.0,029,1.0
2407.0,23.0,014,1.0
2337.0,12.0,016,1.0
2326.0,6.0,005,1.0
2673.0,4.0,061,1.0
5186.0,19.0,011,1.0
2305.0,35.0,063,1.0
5209.0,29.0,013,1.0
5427.0,27.0,001,1.0
4003.0,25.0,004,1.0
6088.0,25.0,019,1.0
2328.0,12.0,009,1.0
5013.0,19.0,022,1.0
6054.0,35.0,014,1.0
2126.0,3.0,017,1.0
2258.0,25.0,030,1.0
2130.0,19.0,011,1.0
5035.0,18.0,013,1.0
2360.0,8.0,021,1.0
2638.0,33.0,002,1.0
2203.0,9.0,022,1.0
5092.0,27.0,019,1.0
2417.0,7.0,006,1.0
2214.0,3.0,019,1.0
2308.0,21.0,016,1.0
7458.0,27.0,025,1.0
2711.0,4.0,017,1.0
2214.0,19.0,008,1.0
2045.0,7.0,002,1.0
2405.0,21.0,013,1.0
2669.0,23.0,022,1.0
2555.0,2.0,003,1.0
4386.0,27.0,007,1.0
2604.0,8.0,009,1.0
2156.0,18.0,021,1.0
5525.0,9.0,013,1.0
5154.0,15.0,003,1.0
2115.0,5.0,016,1.0
5567.0,5.0,021,1.0
5589.0,21.0,011,1.0
2239.0,15.0,018,1.0
2340.0,6.0,024,1.0
4009.0,12.0,009,1.0
5669.0,12.0,015,1.0
2662.0,4.0,020,1.0
2238.0,3.0,006,1.0
6061.0,26.0,005,1.0
2214.0,20.0,009,1.0
4112.0,27.0,003,1.0
2407.0,1.0,018,1.0
5429.0,30.0,019,1.0
6034.0,8.0,023,1.0
6061.0,20.0,017,1.0
4217.0,24.0,019,1.0
2161.0,24.0,008,1.0
2537.0,9.0,005,1.0
2642.0,3.0,020,1.0
2348.0,4.0,048,1.0
5514.0,12.0,022,1.0
5537.0,5.0,013,1.0
5075.0,16.0,008,1.0
5117.0,5.0,009,1.0
5467.0,14.0,010,1.0
5424.0,2.0,031,1.0
2672.0,6.0,006,1.0
2334.0,8.0,047,1.0
2414.0,3.0,012,1.0
2559.0,13.0,019,1.0
5179.0,11.0,016,1.0
5069.0,3.0,003,1.0
2609.0,9.0,006,1.0
2041.0,13.0,040,1.0
2787.0,1.0,020,1.0
2146.0,23.0,025,1.0
5002.0,5.0,027,1.0
5113.0,21.0,003,1.0
2410.0,4.0,019,1.0
2608.0,20.0,005,1.0
2365.0,11.0,019,1.0
5156.0,25.0,004,1.0
7420.0,3.0,006,1.0
5036.0,5.0,026,1.0
5544.0,38.0,021,1.0
6088.0,9.0,010,1.0
5082.0,22.0,010,1.0
2542.0,6.0,009,1.0
5185.0,11.0,012,1.0
2201.0,33.0,024,1.0
5671.0,16.0,004,1.0
2557.0,10.0,026,1.0
2631.0,10.0,052,1.0
5064.0,25.0,019,2.0
5060.0,6.0,016,1.0
5518.0,3.0,021,1.0
2104.0,5.0,007,1.0
2356.0,35.0,013,1.0
5436.0,10.0,018,1.0
2324.0,7.0,013,1.0
2547.0,31.0,013,1.0
5471.0,22.0,014,1.0
2609.0,27.0,038,1.0
2695.0,7.0,018,1.0
5451.0,10.0,007,1.0
2281.0,3.0,002,1.0
2039.0,14.0,016,1.0
2201.0,30.0,002,1.0
2362.0,12.0,016,1.0
4217.0,13.0,003,1.0
5671.0,14.0,017,1.0
4378.0,10.0,013,1.0
2688.0,39.0,018,1.0
5083.0,7.0,032,1.0
4230.0,21.0,035,1.0
6029.0,20.0,028,1.0
5510.0,7.0,013,1.0
2332.0,8.0,009,1.0
4223.0,5.0,009,1.0
6050.0,2.0,021,1.0
2322.0,2.0,059,1.0
5684.0,2.0,026,1.0
2014.0,15.0,014,1.0
2513.0,5.0,023,1.0
2269.0,14.0,012,1.0
2640.0,22.0,005,1.0
4260.0,32.0,051,2.0
6087.0,5.0,019,1.0
2247.0,9.0,030,1.0
5424.0,27.0,004,1.0
5029.0,3.0,021,1.0
7467.0,3.0,005,1.0
2385.0,25.0,020,1.0
2570.0,8.0,027,1.0
2181.0,27.0,017,1.0
2102.0,4.0,013,1.0
4406.0,3.0,002,1.0
2572.0,7.0,029,1.0
2259.0,3.0,013,1.0
5544.0,38.0,040,1.0
5066.0,13.0,044,1.0
2671.0,9.0,013,1.0
2271.0,5.0,010,1.0
2303.0,14.0,048,1.0
2317.0,5.0,025,1.0
2309.0,3.0,018,1.0
4302.0,16.0,035,1.0
2617.0,7.0,049,1.0
2403.0,18.0,044,1.0
2033.0,14.0,010,1.0
5415.0,8.0,042,1.0
2420.0,15.0,003,1.0
6065.0,12.0,013,1.0
2244.0,15.0,006,1.0
5070.0,6.0,021,1.0
5005.0,22.0,016,1.0
5453.0,26.0,017,1.0
5689.0,21.0,014,1.0
5131.0,9.0,038,1.0
2309.0,14.0,005,1.0
2203.0,4.0,003,1.0
5292.0,22.0,023,1.0
4327.0,14.0,022,1.0
4214.0,14.0,014,1.0
5485.0,10.0,007,1.0
2787.0,1.0,024,1.0
2161.0,23.0,015,1.0
2203.0,1.0,016,1.0
2254.0,4.0,037,1.0
4244.0,15.0,026,1.0
4003.0,13.0,003,1.0
6031.0,35.0,023,1.0
6067.0,2.0,035,1.0
2325.0,13.0,007,1.0
6030.0,12.0,020,1.0
2258.0,25.0,029,1.0
5434.0,20.0,005,1.0
2650.0,30.0,008,1.0
5087.0,21.0,018,1.0
6054.0,17.0,015,1.0
5511.0,41.0,019,1.0
2321.0,15.0,008,1.0
7462.0,5.0,018,1.0
5549.0,19.0,004,1.0
5479.0,21.0,028,1.0
5006.0,26.0,013,1.0
2156.0,5.0,001,1.0
5188.0,14.0,030,1.0
2414.0,3.0,001,1.0
2170.0,6.0,063,1.0
5208.0,20.0,026,1.0
6020.0,19.0,017,1.0
4108.0,13.0,006,1.0
5689.0,30.0,011,1.0
2104.0,19.0,024,1.0
4109.0,20.0,013,1.0
2618.0,4.0,008,1.0
5111.0,16.0,018,1.0
2424.0,12.0,011,1.0
2633.0,14.0,024,1.0
5437.0,17.0,012,1.0
5474.0,8.0,022,1.0
4019.0,6.0,015,1.0
5052.0,11.0,004,1.0
2254.0,33.0,023,1.0
2415.0,25.0,028,1.0
2148.0,21.0,009,1.0
6034.0,4.0,017,2.0
5016.0,21.0,012,1.0
2677.0,12.0,002,1.0
4408.0,30.0,013,1.0
2014.0,21.0,007,1.0
5113.0,26.0,004,1.0
5540.0,1.0,007,1.0
5305.0,37.0,035,1.0
5159.0,6.0,021,1.0
2373.0,16.0,003,1.0
2404.0,10.0,005,1.0
2689.0,14.0,010,1.0
6054.0,32.0,029,1.0
5113.0,10.0,005,1.0
5208.0,21.0,009,1.0
2040.0,26.0,011,1.0
2131.0,19.0,015,1.0
5594.0,27.0,020,1.0
2669.0,14.0,006,1.0
2662.0,10.0,017,1.0
2362.0,27.0,033,1.0
2649.0,21.0,010,1.0
2204.0,19.0,015,1.0
2075.0,38.0,002,1.0
5669.0,22.0,003,1.0
2316.0,4.0,001,1.0
2041.0,9.0,024,1.0
2005.0,3.0,025,1.0
4115.0,9.0,019,1.0
2131.0,14.0,004,1.0
5538.0,13.0,002,1.0
2113.0,7.0,014,1.0
2044.0,14.0,019,1.0
5514.0,6.0,011,1.0
2525.0,25.0,024,1.0
6020.0,5.0,008,1.0
5092.0,15.0,025,1.0
2215.0,16.0,023,1.0
2226.0,19.0,023,1.0
2034.0,20.0,027,1.0
2304.0,4.0,005,1.0
5050.0,19.0,011,1.0
6048.0,5.0,001,1.0
5537.0,8.0,003,1.0
2042.0,3.0,026,1.0
5465.0,5.0,031,1.0
2120.0,25.0,002,1.0
4234.0,19.0,043,1.0
2504.0,8.0,022,1.0
5219.0,23.0,012,1.0
2168.0,23.0,042,1.0
5063.0,4.0,034,1.0
5442.0,20.0,016,1.0
4264.0,13.0,016,1.0
2028.0,17.0,031,1.0
2782.0,5.0,005,1.0
7439.0,4.0,016,1.0
6117.0,2.0,001,1.0
2530.0,36.0,030,1.0
4223.0,25.0,009,1.0
2768.0,12.0,027,1.0
7349.0,10.0,037,1.0
5469.0,20.0,020,2.0
5551.0,14.0,007,1.0
2762.0,6.0,012,1.0
2108.0,24.0,001,1.0
5106.0,18.0,021,1.0
5076.0,5.0,025,5.0
5460.0,7.0,012,1.0
5453.0,5.0,043,1.0
5682.0,28.0,005,1.0
2216.0,1.0,069,1.0
2530.0,16.0,008,1.0
6019.0,10.0,023,1.0
2221.0,10.0,003,1.0
5513.0,7.0,022,1.0
2566.0,11.0,067,1.0
4107.0,18.0,050,1.0
5525.0,15.0,018,1.0
2217.0,14.0,009,1.0
5445.0,10.0,013,1.0
4012.0,19.0,026,1.0
4366.0,19.0,020,1.0
6004.0,18.0,008,2.0
5473.0,31.0,039,1.0
5575.0,8.0,001,1.0
6032.0,11.0,035,2.0
2523.0,22.0,010,1.0
2130.0,29.0,008,1.0
2420.0,9.0,001,1.0
5064.0,25.0,020,1.0
2010.0,9.0,014,1.0
2109.0,10.0,022,1.0
2664.0,16.0,001,1.0
2362.0,16.0,030,1.0
6018.0,27.0,017,1.0
5049.0,17.0,018,1.0
6020.0,27.0,022,2.0
5477.0,27.0,040,1.0
2139.0,13.0,005,1.0
5426.0,18.0,023,1.0
2362.0,16.0,036,1.0
2662.0,11.0,037,1.0
5478.0,31.0,005,1.0
7459.0,13.0,020,1.0
5474.0,12.0,012,1.0
2101.0,27.0,022,1.0
4493.0,2.0,007,1.0
6074.0,11.0,046,1.0
5458.0,30.0,026,1.0
5053.0,4.0,018,1.0
5586.0,10.0,014,1.0
2314.0,11.0,032,1.0
5023.0,12.0,013,1.0
6004.0,19.0,020,1.0
2248.0,21.0,023,1.0
7456.0,24.0,007,1.0
4252.0,19.0,035,1.0
5045.0,14.0,011,1.0
2036.0,4.0,004,1.0
5690.0,13.0,007,1.0
2041.0,22.0,015,1.0
5548.0,16.0,027,1.0
5445.0,27.0,008,1.0
2672.0,27.0,005,1.0
4301.0,10.0,021,1.0
5510.0,26.0,030,1.0
4335.0,10.0,012,1.0
5040.0,1.0,009,1.0
2044.0,14.0,019,1.0
2151.0,12.0,053,1.0
5017.0,7.0,007,1.0
4359.0,10.0,007,1.0
2408.0,6.0,001,1.0
2551.0,32.0,035,1.0
4425.0,22.0,013,1.0
2654.0,23.0,040,1.0
2126.0,36.0,026,1.0
2118.0,8.0,019,1.0
2669.0,12.0,009,1.0
4243.0,30.0,017,1.0
2502.0,5.0,010,1.0
2763.0,13.0,006,1.0
2020.0,23.0,014,1.0
2502.0,10.0,068,1.0
5514.0,12.0,020,1.0
2336.0,30.0,021,1.0
4007.0,23.0,008,1.0
2507.0,11.0,014,1.0
4107.0,31.0,004,1.0
2542.0,26.0,010,1.0
5051.0,3.0,013,1.0
5074.0,29.0,015,2.0
4301.0,25.0,006,1.0
5087.0,19.0,011,1.0
6120.0,23.0,020,1.0
4261.0,17.0,015,1.0
2381.0,19.0,014,1.0
2129.0,12.0,024,1.0
5492.0,29.0,018,1.0
2042.0,13.0,054,1.0
2291.0,5.0,008,1.0
2021.0,3.0,013,1.0
2119.0,11.0,019,1.0
5014.0,17.0,036,2.0
2647.0,10.0,004,1.0
2101.0,36.0,001,1.0
5040.0,14.0,020,1.0
2123.0,12.0,025,1.0
5174.0,3.0,015,1.0
2572.0,37.0,007,1.0
2415.0,2.0,027,1.0
2291.0,4.0,027,1.0
5511.0,11.0,006,1.0
5062.0,26.0,054,1.0
6054.0,1.0,020,1.0
2697.0,14.0,015,1.0
2314.0,13.0,008,1.0
2128.0,13.0,013,1.0
2557.0,26.0,030,1.0
4318.0,4.0,002,1.0
5472.0,7.0,037,1.0
4404.0,17.0,005,1.0
4112.0,13.0,012,1.0
4220.0,18.0,039,1.0
2556.0,29.0,015,1.0
4230.0,16.0,023,1.0
2309.0,28.0,016,1.0
2654.0,18.0,015,1.0
4264.0,25.0,001,1.0
5511.0,20.0,016,1.0
2101.0,36.0,013,1.0
2606.0,28.0,026,1.0
2350.0,3.0,059,2.0
2216.0,38.0,012,1.0
2336.0,4.0,007,1.0
2627.0,6.0,018,1.0
2212.0,13.0,016,1.0
4403.0,4.0,012,1.0
2139.0,24.0,012,1.0
6117.0,30.0,005,1.0
4252.0,29.0,008,2.0
2638.0,29.0,014,1.0
2329.0,18.0,012,1.0
5119.0,4.0,012,1.0
5588.0,26.0,012,1.0
4110.0,11.0,020,1.0
2535.0,4.0,017,1.0
5087.0,24.0,008,1.0
2271.0,10.0,016,1.0
2138.0,21.0,017,1.0
5202.0,12.0,006,1.0
5420.0,26.0,005,1.0
4264.0,2.0,037,1.0
2414.0,20.0,019,1.0
4242.0,007,005,1.0
2131.0,021,005,1.0
5089.0,012,004,1.0
2309.0,002,007,1.0
7349.0,009,038,1.0
2646.0,004,009,1.0
2125.0,019,020,1.0
4208.0,005,025,1.0
6084.0,008,024,1.0
5075.0,012,002,1.0
2717.0,021,001,1.0
2114.0,017,025,2.0
5041.0,035,049,1.0
7414.0,029,024,1.0
2254.0,010,006,1.0
2036.0,008,005,1.0
2645.0,025,010,1.0
2611.0,023,003,1.0
5402.0,028,006,1.0
5037.0,021,020,1.0
2337.0,013,020,1.0
5001.0,033,002,1.0
5402.0,014,011,1.0
2034.0,011,026,1.0
5006.0,026,013,1.0
2231.0,022,031,1.0
5513.0,011,007,1.0
5014.0,017,036,2.0
2343.0,005,013,2.0
4309.0,014,027,1.0
5526.0,013,006,1.0
6033.0,018,038,1.0
5472.0,007,037,1.0
4254.0,022,025,1.0
2634.0,032,011,1.0
2156.0,022,012,1.0
4405.0,019,003,1.0
2229.0,002,010,1.0
6055.0,020,058,1.0
2690.0,015,020,1.0
2642.0,016,017,1.0
2216.0,016,003,1.0
2004.0,018,006,1.0
2530.0,025,030,1.0
4105.0,014,016,1.0
5114.0,012,009,1.0
2320.0,024,025,1.0
2638.0,031,009,1.0
2042.0,017,022,1.0
2611.0,027,017,1.0
5074.0,032,005,1.0
2023.0,027,008,1.0
2224.0,005,029,1.0
2040.0,012,014,1.0
5023.0,023,010,1.0
2604.0,031,026,3.0
2248.0,021,022,1.0
6011.0,010,050,1.0
2204.0,025,039,1.0
2414.0,010,008,1.0
4312.0,018,003,1.0
2625.0,007,019,1.0
2265.0,004,012,1.0
5034.0,017,051,1.0
5154.0,029,018,2.0
5429.0,010,004,1.0
6119.0,005,019,1.0
5481.0,013,017,1.0
2532.0,009,014,1.0
4247.0,016,020,1.0
4114.0,012,022,1.0
4244.0,008,006,1.0
2182.0,012,011,1.0
2781.0,013,005,1.0
5437.0,013,005,1.0
2415.0,002,027,1.0
5545.0,010,015,1.0
5074.0,033,006,1.0
2229.0,032,008,1.0
5511.0,021,012,1.0
5401.0,004,014,1.0
6020.0,026,003,1.0
5074.0,032,013,1.0
2405.0,006,015,1.0
4303.0,034,014,1.0
5432.0,032,011,1.0
2340.0,019,014,1.0
2118.0,001,015,1.0
2605.0,017,032,1.0
5202.0,011,019,1.0
5055.0,027,023,1.0
2601.0,047,010,1.0
2568.0,006,034,1.0
2101.0,009,002,1.0
2138.0,004,010,1.0
4259.0,009,014,1.0
5473.0,018,002,1.0
2667.0,008,026,1.0
5021.0,020,017,1.0
2667.0,023,014,1.0
2604.0,031,026,3.0
2513.0,023,027,1.0
2354.0,007,010,1.0
4004.0,024,031,1.0
2729.0,002,014,1.0
5431.0,007,021,1.0
4311.0,019,024,1.0
2325.0,008,020,1.0
5464.0,014,027,1.0
2559.0,013,001,1.0
2129.0,026,015,1.0
2871.0,018,012,1.0
5427.0,030,006,1.0
2650.0,016,013,1.0
4257.0,019,052,1.0
2151.0,034,072,1.0
5507.0,014,010,1.0
4235.0,016,011,1.0
2627.0,001,030,1.0
4114.0,034,010,1.0
5214.0,023,027,1.0
2214.0,017,021,1.0
6022.0,012,029,1.0
2604.0,031,026,3.0
6004.0,032,029,1.0
2417.0,005,026,1.0
5525.0,024,020,1.0
2616.0,016,026,1.0
2782.0,029,003,1.0
5513.0,015,026,1.0
6005.0,012,003,1.0
6042.0,009,026,1.0
2308.0,007,006,1.0
6074.0,010,011,1.0
4105.0,018,009,1.0
5063.0,010,001,1.0
5058.0,022,012,1.0
2551.0,045,020,1.0
2786.0,010,006,1.0
2329.0,026,022,1.0
5432.0,023,019,1.0
5050.0,008,047,1.0
2645.0,013,013,1.0
4233.0,017,004,1.0
2511.0,008,008,1.0
2209.0,006,004,1.0
2038.0,036,008,1.0
2615.0,004,012,1.0
2135.0,029,006,1.0
4254.0,002,005,1.0
2611.0,016,002,1.0
4315.0,015,016,1.0
2231.0,022,025,1.0
2669.0,017,013,1.0
5036.0,012,002,1.0
2254.0,025,002,1.0
2559.0,004,030,1.0
5420.0,023,006,1.0
7418.0,018,015,1.0
2153.0,014,006,1.0
4257.0,010,018,1.0
5426.0,016,014,1.0
2380.0,001,033,1.0
2410.0,002,021,2.0
5067.0,014,004,1.0
2617.0,009,011,1.0
2642.0,002,003,1.0
2227.0,018,001,1.0
2326.0,025,004,1.0
6016.0,001,017,1.0
2533.0,001,007,1.0
4252.0,034,035,1.0
5544.0,006,042,2.0
5002.0,017,004,1.0
2331.0,006,006,1.0
2784.0,023,031,1.0
4323.0,005,023,1.0
4217.0,021,003,1.0
5082.0,021,021,1.0
5686.0,001,020,1.0
2780.0,014,003,1.0
4004.0,005,015,1.0
4251.0,005,005,1.0
4306.0,024,034,1.0
4109.0,020,008,1.0
6013.0,020,020,2.0
5019.0,013,013,1.0
2159.0,006,031,1.0
5476.0,019,009,1.0
2169.0,012,005,1.0
4019.0,007,027,1.0
5211.0,007,015,1.0
5513.0,011,002,1.0
5101.0,018,007,1.0
4318.0,038,022,1.0
2104.0,010,019,1.0
2761.0,020,050,1.0
2106.0,025,007,1.0
5110.0,001,011,1.0
2028.0,013,004,1.0
2510.0,011,008,1.0
6018.0,019,024,1.0
6042.0,009,019,1.0
5067.0,017,032,1.0
2272.0,024,030,1.0
2250.0,021,***,1.0
5535.0,031,023,1.0
5041.0,010,027,1.0
7349.0,015,022,1.0
6035.0,015,009,1.0
2507.0,023,022,1.0
6066.0,006,054,1.0
6036.0,018,016,1.0
2503.0,001,023,1.0
2204.0,030,004,1.0
2369.0,039,007,1.0
6035.0,032,025,1.0
2014.0,012,002,1.0
2206.0,019,012,1.0
5510.0,003,033,1.0
2108.0,016,009,1.0
5067.0,017,032,1.0
2301.0,002,022,1.0
5476.0,013,004,1.0
2161.0,009,012,1.0
4324.0,028,005,2.0
2689.0,003,016,1.0
4305.0,018,023,1.0
2728.0,021,016,1.0
5550.0,015,010,1.0
2202.0,001,004,1.0
2136.0,019,017,2.0
5524.0,036,017,1.0
6119.0,011,005,1.0
2672.0,021,003,1.0
2417.0,016,020,1.0
7465.0,009,023,1.0
2219.0,014,003,1.0
2305.0,030,024,1.0
2321.0,023,018,1.0
2238.0,013,004,1.0
5520.0,007,024,2.0
2325.0,024,016,1.0
2650.0,009,007,1.0
5588.0,012,018,1.0
2078.0,001,002,1.0
4319.0,013,035,1.0
5493.0,024,006,1.0
2315.0,012,036,2.0
2678.0,016,010,1.0
2509.0,008,023,1.0
7459.0,023,023,1.0
2769.0,003,002,1.0
6029.0,027,016,1.0
7439.0,023,006,1.0
2135.0,006,007,1.0
5070.0,005,004,1.0
4368.0,008,030,1.0
5013.0,017,013,2.0
2238.0,021,019,2.0
2265.0,002,025,1.0
2121.0,010,004,1.0
6014.0,005,001,2.0
2106.0,010,003,1.0
2005.0,020,046,1.0
2101.0,009,005,1.0
5425.0,001,031,1.0
5432.0,010,005,1.0
5445.0,005,013,1.0
2781.0,013,010,1.0
6088.0,023,009,1.0
7452.0,005,009,2.0
2681.0,021,017,1.0
2512.0,025,078,1.0
5548.0,021,005,2.0
2130.0,016,020,1.0
2134.0,005,007,1.0
5529.0,002,004,1.0
4318.0,031,005,1.0
4001.0,026,023,1.0
2644.0,015,022,1.0
2167.0,009,014,1.0
4223.0,028,012,1.0
5069.0,035,021,1.0
2690.0,020,026,1.0
5520.0,012,024,1.0
4321.0,013,036,1.0
7452.0,005,009,2.0
5422.0,013,016,1.0
5217.0,021,010,1.0
2038.0,013,010,1.0
4315.0,001,034,1.0
5474.0,016,007,1.0
2227.0,015,003,1.0
2555.0,010,027,1.0
5001.0,013,004,1.0
2014.0,023,002,1.0
5481.0,013,032,1.0
5480.0,012,005,1.0
2241.0,002,012,1.0
5515.0,016,009,1.0
5511.0,006,002,1.0
5220.0,020,007,1.0
2231.0,021,045,1.0
2537.0,007,010,1.0
6013.0,026,020,1.0
4003.0,024,006,1.0
4422.0,011,015,1.0
5190.0,012,018,1.0
2035.0,017,014,1.0
4004.0,010,012,1.0
2782.0,026,003,1.0
5402.0,004,003,1.0
2014.0,012,002,1.0
5442.0,031,028,1.0
4248.0,028,006,1.0
6031.0,024,005,1.0
4122.0,006,001,1.0
5007.0,020,010,2.0
2697.0,017,026,1.0
6032.0,018,048,1.0
4294.0,009,027,1.0
5430.0,020,003,1.0
2510.0,002,034,1.0
2248.0,012,006,1.0
4004.0,023,025,1.0
2101.0,010,025,1.0
4240.0,004,029,1.0
2403.0,012,019,1.0
2221.0,010,003,1.0
2136.0,019,017,2.0
5085.0,033,008,1.0
2653.0,003,120,1.0
6037.0,004,002,1.0
2625.0,034,025,1.0
2103.0,008,054,1.0
2686.0,010,011,1.0
2640.0,001,013,1.0
6039.0,005,007,1.0
2213.0,012,031,1.0
2712.0,011,002,1.0
2120.0,032,019,1.0
2245.0,021,024,1.0
5590.0,018,012,1.0
2166.0,026,001,1.0
2404.0,028,039,1.0
2122.0,004,016,1.0
5511.0,043,003,1.0
5006.0,006,009,1.0
2213.0,012,014,1.0
2727.0,003,039,1.0
6022.0,011,002,1.0
2689.0,028,028,1.0
2525.0,022,037,1.0
2722.0,030,003,1.0
2734.0,027,014,1.0
2124.0,007,013,1.0
2128.0,010,011,1.0
5469.0,003,019,1.0
5691.0,020,028,1.0
2511.0,014,020,1.0
5006.0,011,005,1.0
2353.0,015,015,1.0
4332.0,026,004,1.0
5510.0,022,026,1.0
5018.0,007,011,1.0
5564.0,032,031,1.0
2572.0,002,032,1.0
7410.0,018,047,2.0
7414.0,016,011,1.0
2557.0,027,001,1.0
2414.0,017,036,1.0
2327.0,018,060,1.0
5090.0,017,015,1.0
5526.0,010,004,1.0
2328.0,002,069,2.0
2532.0,007,019,1.0
2169.0,007,003,1.0
5034.0,017,045,1.0
2782.0,028,010,1.0
5048.0,029,012,1.0
2234.0,018,018,1.0
5086.0,028,015,1.0
2234.0,001,006,1.0
2305.0,038,002,1.0
2113.0,002,009,1.0
2012.0,008,002,1.0
5539.0,007,005,2.0
2671.0,019,007,1.0
2281.0,005,002,1.0
2615.0,022,018,1.0
2248.0,021,021,1.0
5526.0,037,007,1.0
2221.0,017,005,1.0
6083.0,022,028,1.0
5174.0,003,022,1.0
2535.0,012,003,1.0
4223.0,013,020,1.0
5219.0,017,029,1.0
6070.0,003,011,1.0
5453.0,026,023,1.0
5685.0,017,027,1.0
5218.0,014,024,1.0
2109.0,006,018,1.0
5104.0,009,026,1.0
2254.0,005,011,1.0
2340.0,006,017,1.0
5074.0,026,008,1.0
5015.0,014,019,1.0
2014.0,018,022,1.0
6014.0,008,007,1.0
6031.0,030,015,1.0
2747.0,007,037,1.0
2127.0,009,004,1.0
5214.0,019,021,1.0
4301.0,012,007,1.0
4411.0,016,037,1.0
2157.0,012,084,1.0
2169.0,008,034,1.0
6003.0,010,016,1.0
2360.0,007,010,2.0
2507.0,027,016,1.0
5455.0,008,028,1.0
2233.0,026,017,1.0
2781.0,005,006,1.0
7414.0,016,012,1.0
5022.0,007,008,1.0
2640.0,005,016,1.0
2125.0,019,031,1.0
2423.0,022,026,1.0
2386.0,013,002,1.0
5479.0,022,031,1.0
2012.0,013,027,2.0
2640.0,021,017,1.0
2240.0,014,025,1.0
5585.0,019,026,1.0
5516.0,007,011,1.0
5485.0,009,002,1.0
2238.0,009,009,1.0
2787.0,027,031,1.0
5521.0,011,030,1.0
2660.0,018,036,1.0
4006.0,001,013,1.0
2151.0,013,051,1.0
5587.0,016,012,1.0
5589.0,004,014,1.0
2666.0,030,002,1.0
5208.0,025,009,1.0
2305.0,023,003,1.0
5466.0,033,027,1.0
2276.0,017,013,1.0
5202.0,018,008,1.0
2505.0,007,016,1.0
2168.0,011,049,1.0
4259.0,011,018,1.0
2113.0,009,003,1.0
6072.0,017,033,1.0
5014.0,015,025,1.0
2566.0,003,023,1.0
5191.0,014,012,1.0
2505.0,009,016,1.0
2781.0,016,011,1.0
2662.0,007,007,1.0
2608.0,021,008,1.0
2505.0,024,008,1.0
2174.0,001,014,1.0
5086.0,024,014,1.0
4019.0,009,028,1.0
2040.0,014,005,1.0
2109.0,013,020,1.0
6086.0,025,019,1.0
5083.0,011,007,1.0
4256.0,027,029,1.0
2662.0,019,006,1.0
2666.0,012,005,1.0
2230.0,003,022,1.0
2023.0,028,007,1.0
2660.0,013,008,1.0
2786.0,024,044,2.0
2040.0,016,008,1.0
5550.0,007,007,1.0
2647.0,027,015,1.0
2216.0,013,038,1.0
2559.0,004,002,1.0
2505.0,009,015,1.0
2101.0,004,003,1.0
5303.0,001,019,1.0
2640.0,009,017,1.0
5684.0,029,013,1.0
5062.0,015,012,1.0
2531.0,014,020,1.0
2107.0,023,068,1.0
6022.0,020,020,1.0
4251.0,023,018,1.0
5016.0,022,021,1.0
5062.0,012,017,1.0
5457.0,018,006,1.0
2013.0,011,019,1.0
2222.0,020,022,1.0
2560.0,026,006,1.0
4408.0,032,017,1.0
2612.0,023,017,1.0
2034.0,015,022,1.0
2715.0,015,020,1.0
2786.0,024,023,2.0
2046.0,010,027,1.0
2409.0,016,030,1.0
5443.0,018,015,1.0
2631.0,010,061,1.0
2046.0,012,002,1.0
5535.0,027,011,1.0
2528.0,033,003,1.0
5048.0,029,002,1.0
5053.0,029,033,1.0
4333.0,012,027,1.0
5517.0,011,004,1.0
7462.0,012,093,1.0
2511.0,027,012,1.0
2010.0,020,047,1.0
2247.0,013,078,1.0
6040.0,002,028,1.0
2558.0,035,022,1.0
5442.0,020,016,1.0
2627.0,030,018,1.0
2014.0,028,009,1.0
5120.0,025,020,1.0
2128.0,008,008,1.0
2580.0,009,015,1.0
6050.0,022,012,1.0
5053.0,021,027,1.0
4319.0,006,030,1.0
2107.0,008,023,1.0
2110.0,010,014,1.0
5513.0,012,011,1.0
6003.0,014,001,1.0
5436.0,007,019,1.0
5021.0,003,002,1.0
2543.0,023,022,1.0
2353.0,022,028,1.0
5054.0,024,020,1.0
4360.0,007,024,1.0
2649.0,016,011,1.0
5175.0,015,006,1.0
5590.0,025,001,1.0
2731.0,005,019,1.0
4249.0,019,007,1.0
2604.0,014,047,1.0
2508.0,009,018,1.0
5518.0,010,017,1.0
2676.0,010,004,1.0
5002.0,010,026,1.0
5440.0,010,004,1.0
4107.0,020,011,2.0
5484.0,031,029,3.0
5524.0,010,021,1.0
2626.0,001,006,1.0
2712.0,027,001,1.0
4256.0,021,023,1.0
